Timestamp (seconds)	 pupil X	 pupil Y	 Scene X	 Scene Y
Timestamp (seconds)	 a	 pupil b	 centerx	 centery	 theta
71.269	140	251	140	311	0	-60	-2147483648	-2147483648
71.411	0	0	200	319	0	-60	-2147483648	-2147483648
71.584	317	230	201	339	116	-109	-2147483648	-2147483648
71.773	321	273	174	354	147	-81	-2147483648	-2147483648
71.951	357	282	173	354	184	-72	-2147483648	-2147483648
72.129	332	260	247	413	85	-153	-2147483648	-2147483648
72.303	352	295	185	347	167	-52	-2147483648	-2147483648
72.466	342	270	203	415	139	-145	-2147483648	-2147483648
72.609	0	0	196	346	139	-145	-2147483648	-2147483648
72.751	0	0	265	414	139	-145	-2147483648	-2147483648
72.904	0	0	259	412	139	-145	-2147483648	-2147483648
73.048	0	0	258	414	139	-145	-2147483648	-2147483648
73.227	121	237	254	415	-133	-178	-2147483648	-2147483648
73.368	142	250	141	317	1	-67	-2147483648	-2147483648
73.577	253	225	189	348	64	-123	-2147483648	-2147483648
73.753	234	162	148	343	86	-181	-2147483648	-2147483648
73.932	342	269	87	60	255	209	-2147483648	-2147483648
74.097	338	260	193	335	145	-75	-2147483648	-2147483648
calibration points number: 2 (total 9)
74.276	358	270	191	344	167	-74	-2147483648	-2147483648
74.433	347	275	210	412	137	-137	-2147483648	-2147483648
74.602	344	273	198	352	146	-79	-2147483648	-2147483648
74.834	0	0	199	336	146	-79	-2147483648	-2147483648
74.975	0	0	201	328	146	-79	-2147483648	-2147483648
75.153	130	234	257	408	-127	-174	-2147483648	-2147483648
75.340	130	246	137	313	-7	-67	-2147483648	-2147483648
75.514	125	249	137	319	-12	-70	-2147483648	-2147483648
75.654	0	0	136	316	-12	-70	-2147483648	-2147483648
75.792	0	0	136	315	-12	-70	-2147483648	-2147483648
75.967	128	250	136	314	-8	-64	-2147483648	-2147483648
76.141	262	198	34	154	228	44	-2147483648	-2147483648
76.315	223	199	129	337	94	-138	-2147483648	-2147483648
76.491	213	178	79	135	134	43	-2147483648	-2147483648
76.653	0	0	67	138	134	43	-2147483648	-2147483648
Ahoy!: The calibration point was not set because the point-calculation failed.
76.801	0	0	64	139	134	43	-2147483648	-2147483648
76.951	0	0	65	138	134	43	-2147483648	-2147483648
77.104	0	0	67	138	134	43	-2147483648	-2147483648
77.287	306	210	67	138	239	72	-2147483648	-2147483648
77.530	319	218	198	336	121	-118	-2147483648	-2147483648
77.710	153	205	198	303	-45	-98	-2147483648	-2147483648
77.854	139	249	141	318	-2	-69	-2147483648	-2147483648
78.041	132	250	137	317	-5	-67	-2147483648	-2147483648
78.293	118	186	138	303	-20	-117	-2147483648	-2147483648
78.459	131	220	135	306	-4	-86	-2147483648	-2147483648
78.614	132	225	136	304	-4	-79	-2147483648	-2147483648
78.774	131	247	138	314	-7	-67	-2147483648	-2147483648
78.925	138	247	137	315	1	-68	-2147483648	-2147483648
79.074	132	248	137	313	-5	-65	-2147483648	-2147483648
79.269	134	185	139	305	-5	-120	-2147483648	-2147483648
79.427	0	0	140	305	-5	-120	-2147483648	-2147483648
79.570	0	0	160	325	-5	-120	-2147483648	-2147483648
79.720	141	220	139	304	2	-84	-2147483648	-2147483648
79.888	123	223	131	302	-8	-79	-2147483648	-2147483648
80.063	125	225	131	301	-6	-76	-2147483648	-2147483648
80.226	120	222	131	303	-11	-81	-2147483648	-2147483648
80.396	0	0	131	305	-11	-81	-2147483648	-2147483648
80.541	121	224	131	310	-10	-86	-2147483648	-2147483648
80.727	121	223	131	305	-10	-82	-2147483648	-2147483648
80.887	0	0	124	92	-10	-82	-2147483648	-2147483648
81.037	0	0	65	97	-10	-82	-2147483648	-2147483648
81.222	208	163	49	101	159	62	-2147483648	-2147483648
81.471	232	205	61	94	171	111	-2147483648	-2147483648
81.622	0	0	111	299	171	111	-2147483648	-2147483648
81.767	0	0	114	301	171	111	-2147483648	-2147483648
Ahoy!: The calibration point was not set because the point-calculation failed.
81.967	238	154	-1	-1	239	155	-2147483648	-2147483648
82.158	246	150	106	299	140	-149	-2147483648	-2147483648
